Location,TST,Tag,Age,Sex,Nasal,Jaw,FAMACHA,BCS,Dag,Status_Field,Status_FPC,Weight,Lactation,Visit,Date,FEC,TFEC,month,plant,farm,time,tx2,month2,year,time2,Month_year
MAZINGA,Plant,219,2,F,0,0,2,2,0,Healthy,Healthy,23.1,Lactating,6,2020-12-17,0,,December,kakhobo,P13,70,nonepl,Dec,2020,,December2020
MAZINGA,Plant,211,4.5,F,0,0,2,2,0,Healthy,Healthy,32.6,Lactating,10,2020-12-17,0,,December,mtawa,P12,126,nonepl,Dec,2020,,December2020
MAZINGA,Plant,212,3,F,0,0,2,2,0,Healthy,Healthy,36.7,Lactating,10,2020-12-17,0,,December,mtawa,P12,126,nonepl,Dec,2020,,December2020
MAZINGA,Plant,213,4.5,F,0,0,2,2,0,Healthy,Healthy,40.8,Pregnant,10,2020-12-17,0,,December,mtawa,P12,126,nonepl,Dec,2020,,December2020
MAZINGA,Plant,201,3,F,0,0,2,2,0,Healthy,Healthy,32.6,Lactating,12,2020-12-17,50,,December,mtawa,P10,154,nonepl,Dec,2020,,December2020
MAZINGA,Plant,95646,4.5,F,0,0,2,2,0,Healthy,Healthy,36.7,Pregnant,12,2020-12-17,100,,December,mtawa,P10,154,nonepl,Dec,2020,,December2020
MAZINGA,Plant,200,2,F,0,0,2,2,0,Healthy,Healthy,25.9,NotLactating,13,2020-12-17,0,,December,mtawa,P10,168,nonepl,Dec,2020,,December2020
MAZINGA,Plant,205,1.5,F,0,0,3,2,0,Borderline,Borderline,31.3,Pregnant,13,2020-12-17,150,,December,mtawa,P11,168,plantpl,Dec,2020,,December2020
MAZINGA,Plant,41,4.5,F,0,0,2,2.5,0,Healthy,Healthy,39.5,Pregnant,17,2020-12-17,400,,December,kakhobo,P9,224,nonepl,Dec,2020,,December2020
MAZINGA,Plant,42,4,F,0,0,2,2,0,Healthy,Healthy,32.6,Pregnant,17,2020-12-17,0,,December,kakhobo,P9,224,nonepl,Dec,2020,,December2020
MAZINGA,Plant,43,4,F,0,0,3,1.5,0,Borderline,Borderline,24.5,Lactating,17,2020-12-17,,,December,kakhobo,P9,224,plantpl,Dec,2020,,December2020
KAMCHEZERA,Drug,26655,4,F,,,,,,,,,,3,2020-12-18,,,December,,D1,28,,Dec,2020,,December2020
KAMCHEZERA,Drug,26085,2,F,0,0,2,2,0,Healthy,Healthy,23.1,Lactating,4,2020-12-18,1500,,December,,D27,42,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26607,2,F,0,0,2,2.5,0,Healthy,Healthy,34.2,NotLactating,4,2020-12-18,0,,December,,D1,42,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26608,1,F,0,0,2,2,0,Healthy,Healthy,32.6,NotLactating,4,2020-12-18,0,,December,,D1,42,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26624,3,F,0,0,2,2,0,Healthy,Healthy,31.3,NotLactating,4,2020-12-18,0,,December,,D27,42,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26625,1.5,F,0,0,2,2,0,Healthy,Healthy,27.2,NotLactating,4,2020-12-18,150,,December,,D27,42,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,98021,4,F,0,0,2,1.5,0,Borderline,Borderline,28.6,NotLactating,4,2020-12-18,1350,,December,,D27,42,plantdr,Dec,2020,,December2020
KAMCHEZERA,Drug,26558,2.5,F,0,0,2,2.5,0,Healthy,Healthy,34.2,NotLactating,8,2020-12-18,50,,December,,D26,98,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26559,1,F,0,0,3,2,0,Borderline,Borderline,25.9,NotLactating,8,2020-12-18,,,December,,D26,98,plantdr,Dec,2020,,December2020
KAMCHEZERA,Drug,26560,2,F,0,0,2,2,0,Healthy,Healthy,27.2,NotLactating,8,2020-12-18,0,,December,,D26,98,nonedr,Dec,2020,,December2020
MAZINGA,Plant,44,2,F,0,0,2,2.5,0,Healthy,Healthy,29.9,Pregnant,17,2020-12-17,100,,December,kakhobo,P9,224,nonepl,Dec,2020,,December2020
KAMCHEZERA,Drug,26628,4.5,F,,,,,,,,,,9,2020-12-18,,,December,,D25,112,,Dec,2020,,December2020
KAMCHEZERA,Drug,26630,4.5,F,,,,,,,,,,9,2020-12-18,,,December,,D25,112,,Dec,2020,,December2020
KAMCHEZERA,Drug,26632,3.5,F,,,,,,,,,,9,2020-12-18,,,December,,D25,112,,Dec,2020,,December2020
KAMCHEZERA,Drug,26633,4.5,F,,,,,,,,,,9,2020-12-18,,,December,,D25,112,,Dec,2020,,December2020
KAMCHEZERA,Drug,26634,4.5,M,,,,,,,,,,9,2020-12-18,,,December,,D25,112,,Dec,2020,,December2020
KAMCHEZERA,Drug,26643,3,F,,,,,,,,,,9,2020-12-18,,,December,,D25,112,,Dec,2020,,December2020
KAMCHEZERA,Drug,140,1,F,0,0,2,2,0,Healthy,Healthy,27.2,Lactating,12,2020-12-18,2550,,December,,D9,154,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,141,1.5,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,12,2020-12-18,0,,December,,D9,154,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,97957,4,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,12,2020-12-18,0,,December,,D10,154,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26058,4.5,F,0,0,2,2,0,Healthy,Healthy,24.5,NotLactating,19,2020-12-18,200,,December,,D8,252,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26059,4.5,F,0,0,2,2,0,Healthy,Healthy,32.6,NotLactating,19,2020-12-18,0,,December,,D8,252,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,95225,3,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,19,2020-12-18,50,,December,,D8,252,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,138,1,F,0,0,2,2,0,Healthy,Healthy,35.4,Lactating,23,2020-12-18,50,,December,,D7,308,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,101,2,F,0,0,2,2,0,Healthy,Healthy,27.2,NotLactating,24,2020-12-18,100,,December,,D1,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,105,1,F,0,0,2,2,0,Healthy,Healthy,32.6,NotLactating,24,2020-12-18,1200,,December,,D3,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,106,1,F,0,0,2,2,0,Healthy,Healthy,25.9,NotLactating,24,2020-12-18,0,,December,,D3,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,108,3,F,0,0,2,2,0,Healthy,Healthy,29.9,NotLactating,24,2020-12-18,350,,December,,D3,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,111,1,F,0,0,2,2.5,0,Healthy,Healthy,32.6,NotLactating,24,2020-12-18,0,,December,,D6,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26065,3,F,0,0,2,2,0,Healthy,Healthy,32.6,NotLactating,24,2020-12-18,,,December,,D1,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26075,3,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,24,2020-12-18,0,,December,,D5,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26529,3,F,0,0,2,2.5,0,Healthy,Healthy,34.2,Lactating,24,2020-12-18,100,,December,,D4,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26549,3,F,0,0,2,2,0,Healthy,Healthy,40.8,Lactating,24,2020-12-18,350,,December,,D3,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,26552,1,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,24,2020-12-18,,,December,,D6,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,95463,3,F,0,0,2,2,0,Healthy,Healthy,44,Lactating,24,2020-12-18,50,,December,,D1,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,99340,4.5,F,0,0,2,2,0,Healthy,Healthy,36.7,Lactating,24,2020-12-18,,,December,,D2,322,nonedr,Dec,2020,,December2020
KAMCHEZERA,Drug,99455,2,F,0,0,2,2,0,Healthy,Healthy,32.6,NotLactating,24,2020-12-18,300,,December,,D2,322,nonedr,Dec,2020,,December2020
MKWINDA,Drug,156,4,F,,,,,,,,,,7,2020-12-23,,,December,,D13,84,,Dec,2020,,December2020
MKWINDA,Drug,27104,1,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,9,2020-12-23,0,,December,,D13,112,nonedr,Dec,2020,,December2020
MKWINDA,Drug,26909,1,F,0,0,2,2,0,Healthy,Healthy,28.6,NotLactating,10,2020-12-23,0,,December,,D12,126,nonedr,Dec,2020,,December2020
MKWINDA,Drug,27106,1,F,0,0,2,2,0,Healthy,Healthy,34.2,NotLactating,11,2020-12-23,650,,December,,D13,140,nonedr,Dec,2020,,December2020
MKWINDA,Drug,27097,1,F,0,0,2,2,0,Healthy,Healthy,24.5,Lactating,12,2020-12-23,,,December,,D11,140,nonedr,Dec,2020,,December2020
MKWINDA,Drug,27098,1,F,0,0,2,2.5,0,Healthy,Healthy,32.6,NotLactating,12,2020-12-23,0,,December,,D11,140,nonedr,Dec,2020,,December2020
MKWINDA,Drug,153,4.5,F,0,0,2,2,0,Healthy,Healthy,39.5,Lactating,19,2020-12-23,50,,December,,D18,252,nonedr,Dec,2020,,December2020
MKWINDA,Drug,152,4.5,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,21,2020-12-23,0,,December,,D18,281,nonedr,Dec,2020,,December2020
MKWINDA,Drug,98175,4,F,0,0,2,2.5,0,Healthy,Healthy,34.2,NotLactating,21,2020-12-23,0,,December,,D18,281,nonedr,Dec,2020,,December2020
MKWINDA,Drug,142,2,F,0,0,2,2,0,Healthy,Healthy,31.3,Pregnant,22,2020-12-23,150,,December,,D17,295,nonedr,Dec,2020,,December2020
MKWINDA,Drug,143,4,F,0,0,2,2,0,Healthy,Healthy,38.1,Pregnant,22,2020-12-23,50,,December,,D17,295,nonedr,Dec,2020,,December2020
MKWINDA,Drug,10757,2.5,F,0,0,2,2,0,Healthy,Healthy,32.6,Pregnant,22,2020-12-23,100,,December,,D17,295,nonedr,Dec,2020,,December2020
MKWINDA,Drug,140m,2,F,0,0,2,2.5,0,Healthy,Healthy,36.7,Lactating,22,2020-12-23,250,,December,,D17,295,nonedr,Dec,2020,,December2020
MKWINDA,Drug,141m,4,F,0,0,2,2,0,Healthy,Healthy,39.5,Pregnant,22,2020-12-23,50,,December,,D17,295,nonedr,Dec,2020,,December2020
MKWINDA,Drug,121,3.5,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,24,2020-12-23,0,,December,,D11,323,nonedr,Dec,2020,,December2020
MKWINDA,Drug,122,2,F,0,0,2,2,0,Healthy,Healthy,27.2,Lactating,24,2020-12-23,200,,December,,D11,323,nonedr,Dec,2020,,December2020
MKWINDA,Drug,123,2,F,0,0,2,2,0,Healthy,Healthy,31.3,Pregnant,24,2020-12-23,0,,December,,D11,323,nonedr,Dec,2020,,December2020
MKWINDA,Drug,132,1.5,F,0,0,2,2,0,Healthy,Healthy,35.4,Lactating,24,2020-12-23,500,,December,,D14,323,nonedr,Dec,2020,,December2020
MKWINDA,Drug,136,1,F,0,0,2,2,0,Healthy,Healthy,31.3,NotLactating,24,2020-12-23,,,December,,D16,323,nonedr,Dec,2020,,December2020
MKWINDA,Drug,137,4,F,0,0,3,2,0,Borderline,Borderline,25.9,Lactating,24,2020-12-23,,,December,,D16,323,plantdr,Dec,2020,,December2020
MKWINDA,Drug,26383,1,M,0,0,2,2,0,Healthy,Healthy,31.3,,24,2020-12-23,100,,December,,D15,323,nonedr,Dec,2020,,December2020
MKWINDA,Drug,95692,4,F,0,0,2,2,0,Healthy,Healthy,40.8,Pregnant,24,2020-12-23,50,,December,,D12,323,nonedr,Dec,2020,,December2020
MKWINDA,Drug,97890,4.5,F,1,0,2,1.5,0,Borderline,Borderline,40.8,Pregnant,24,2020-12-23,150,,December,,D11,323,plantdr,Dec,2020,,December2020
MKWINDA,Drug,97895,4,F,0,0,2,1.5,0,Borderline,Borderline,42.2,Lactating,24,2020-12-23,50,,December,,D11,323,plantdr,Dec,2020,,December2020
MKWINDA,Drug,98263,4,F,0,0,2,2,0,Healthy,Healthy,44,Pregnant,24,2020-12-23,0,,December,,D15,323,nonedr,Dec,2020,,December2020
MKWINDA,Drug,98580,4,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,24,2020-12-23,800,,December,,D13,323,nonedr,Dec,2020,,December2020
MKWINDA,Drug,99081,3,F,0,0,2,2.5,0,Healthy,Healthy,32.6,Lactating,24,2020-12-23,0,,December,,D11,323,nonedr,Dec,2020,,December2020
MAZINGA,Plant,46,4.5,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,17,2020-12-17,300,,December,mtawa,P8,224,nonepl,Dec,2020,,December2020
MKWINDA,Drug,99316,3,F,,,,,,,,,,24,2020-12-23,,,December,,D13,323,,Dec,2020,,December2020
MKWINDA,Drug,99514,4,F,0,0,2,2,0,Healthy,Healthy,40.8,Lactating,24,2020-12-23,150,,December,,D14,323,nonedr,Dec,2020,,December2020
MKWINDA,Drug,99515,2.5,F,0,0,2,2,0,Healthy,Healthy,36.7,Lactating,24,2020-12-23,2150,,December,,D14,323,nonedr,Dec,2020,,December2020
MKWINDA,Drug,24TD1,3,F,0,0,2,2.5,0,Healthy,Healthy,35.4,Pregnant,24,2020-12-23,100,,December,,D11,323,nonedr,Dec,2020,,December2020
MAZINGA,Plant,30,4,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,22,2020-12-17,50,,December,kakhobo,P6,294,nonepl,Dec,2020,,December2020
MAZINGA,Plant,31,4,F,0,0,2,2,0,Healthy,Healthy,42.2,Pregnant,22,2020-12-17,0,,December,kakhobo,P6,294,nonepl,Dec,2020,,December2020
MAZINGA,Plant,32,1,F,0,0,2,2,0,Healthy,Healthy,34.2,Pregnant,22,2020-12-17,0,,December,kakhobo,P6,294,nonepl,Dec,2020,,December2020
MAZINGA,Plant,35,3,F,0,0,2,2,0,Healthy,Healthy,38.1,Lactating,22,2020-12-17,50,,December,mtawa,P7,294,nonepl,Dec,2020,,December2020
MAZINGA,Plant,36,4,F,0,0,2,2,0,Healthy,Healthy,35.4,Pregnant,22,2020-12-17,50,,December,mtawa,P7,294,nonepl,Dec,2020,,December2020
MAZINGA,Plant,37,1,F,0,0,2,2.5,0,Healthy,Healthy,39.5,Pregnant,22,2020-12-17,50,,December,mtawa,P7,294,nonepl,Dec,2020,,December2020
MAZINGA,Plant,6,4.5,F,0,0,2,2,0,Healthy,Healthy,36.7,Pregnant,24,2020-12-17,0,,December,mtawa,P2,322,nonepl,Dec,2020,,December2020
MAZINGA,Plant,7,4.5,F,0,0,2,2.5,0,Healthy,Healthy,45.8,Pregnant,24,2020-12-17,50,,December,mtawa,P2,322,nonepl,Dec,2020,,December2020
MAZINGA,Plant,12,3,F,0,0,2,2,0,Healthy,Healthy,36.7,NotLactating,24,2020-12-17,850,,December,mtawa,P3,322,nonepl,Dec,2020,,December2020
MAZINGA,Plant,13,3,F,0,0,2,2,0,Healthy,Healthy,38.1,NotLactating,24,2020-12-17,0,,December,mtawa,P3,322,nonepl,Dec,2020,,December2020
MAZINGA,Plant,95627,4,F,0,0,2,2,0,Healthy,Healthy,40.8,Pregnant,24,2020-12-17,0,,December,mtawa,P3,322,nonepl,Dec,2020,,December2020
MAZINGA,Plant,95601,4.5,F,1,0,2,2,0,Sick,Healthy_Nasal,36.7,Lactating,6,2020-12-17,0,,December,kakhobo,P13,70,drugpl,Dec,2020,,December2020
CHINKHOWE,Plant,65,1,F,0,0,3,2,0,Healthy,Borderline,27.2,Lactating,24,2020-12-24,600,,December,gmelina,P17,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,81,3,F,0,0,2,1.5,0,Healthy,Borderline,34.2,Lactating,24,2020-12-24,0,,December,kakhobo,P19,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,303,1,F,0,0,2,2.5,0,Healthy,Healthy,27.2,Pregnant,3,2020-12-24,200,,December,mtawa,P23,28,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,61,1,F,0,0,2,2,0,Healthy,Healthy,24.5,Lactating,4,2020-12-24,,,December,mtawa,P16,42,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,54,1,F,0,0,2,2.5,0,Healthy,Healthy,29.9,Lactating,5,2020-12-24,300,,December,gmelina,P15,56,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,95,1,F,0,0,3,2.5,0,Borderline,Borderline,24.5,NotLactating,8,2020-12-24,250,,December,mtawa,P22,97,plantpl,Dec,2020,,December2020
CHINKHOWE,Plant,306,3,F,0,0,1,2,0,Healthy,Healthy,27.2,Lactating,8,2020-12-24,0,,December,mtawa,P24,97,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,60,1,F,0,0,2,2,0,Healthy,Healthy,21.8,Lactating,10,2020-12-24,850,,December,mtawa,P16,126,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,50,3,F,0,0,2,2,0,Healthy,Healthy,35.4,NotLactating,24,2020-12-24,0,,December,gmelina,P15,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,51,4.5,F,0,0,2,2,0,Healthy,Healthy,38.1,Lactating,24,2020-12-24,800,,December,gmelina,P15,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,53,4,F,0,0,2,2,0,Healthy,Healthy,35.4,NotLactating,24,2020-12-24,200,,December,gmelina,P15,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,57,2,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,24,2020-12-24,,,December,mtawa,P16,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,59,3,F,0,0,2,2,0,Healthy,Healthy,25.9,Lactating,24,2020-12-24,150,,December,mtawa,P16,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,64,1,F,0,0,2,2,0,Healthy,Healthy,28.6,NotLactating,24,2020-12-24,1100,,December,gmelina,P17,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,66,3,F,0,0,2,2,0,Healthy,Healthy,35.4,Lactating,24,2020-12-24,500,,December,gmelina,P17,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,67,1,F,0,0,2,2.5,0,Healthy,Healthy,31.3,NotLactating,24,2020-12-24,,,December,gmelina,P17,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,68,3,F,0,0,2,2,0,Healthy,Healthy,38.1,NotLactating,24,2020-12-24,1350,,December,gmelina,P17,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,72,4,F,0,0,2,2,0,Healthy,Healthy,34.2,NotLactating,24,2020-12-24,750,,December,gmelina,P18,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,73,3,F,0,0,2,2.5,0,Healthy,Healthy,35.4,Lactating,24,2020-12-24,1300,,December,gmelina,P18,323,nonepl,Dec,2020,,December2020
KAMCHEZERA,Drug,99380,3,F,,,,,,,,,,9,2020-12-28,,,December,,D25,122,,Dec,2020,,December2020
CHINKHOWE,Plant,74,1,F,0,0,2,2.5,0,Healthy,Healthy,29.9,NotLactating,24,2020-12-24,0,,December,gmelina,P18,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,75,4,F,0,0,2,2,0,Healthy,Healthy,36.7,Lactating,24,2020-12-24,550,,December,gmelina,P18,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,80,4,F,0,0,2,2,0,Healthy,Healthy,35.4,Lactating,24,2020-12-24,350,,December,kakhobo,P19,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,82,4,F,0,0,3,2,0,Borderline,Borderline,34.2,Lactating,24,2020-12-24,150,,December,kakhobo,P19,323,plantpl,Dec,2020,,December2020
CHINKHOWE,Plant,86,4,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,24,2020-12-24,0,,December,mtawa,P20,323,nonepl,Dec,2020,,December2020
KAMCHEZERA,Drug,98021,4,F,0,0,2,1.5,0,Healthy,Borderline,27.2,Lactating,6,2021-01-15,,,January,,D27,70,nonedr,Jan,2021,,January2021
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,24,2020-12-24,,,December,mtawa,P20,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,93,4.5,F,0,0,2,2,0,Healthy,Healthy,39.5,Pregnant,24,2020-12-24,150,,December,kakhobo,P21,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,97,4,F,0,0,2,2,0,Healthy,Healthy,31.3,NotLactating,24,2020-12-24,0,,December,mtawa,P22,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,99,3,F,0,0,2,2,0,Healthy,Healthy,25.9,NotLactating,24,2020-12-24,100,,December,mtawa,P22,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,300,3,F,0,0,1,2,0,Healthy,Healthy,27.2,Lactating,24,2020-12-24,250,,December,mtawa,P23,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,302,4,F,0,0,2,2.5,0,Healthy,Healthy,34.2,Lactating,24,2020-12-24,150,,December,mtawa,P23,323,nonepl,Dec,2020,,December2020
CHINKHOWE,Plant,63,3,F,0,0,2,2,4,Sick,Sick,28.6,NotLactating,24,2020-12-24,,,December,gmelina,P17,323,drugpl,Dec,2020,,December2020
MAZINGA,Plant,43,4,F,0,0,2,1.5,0,Healthy,Borderline,24.5,Lactating,18,2020-12-31,0,,December,kakhobo,P9,238,nonepl,Dec,2020,,December2020
MAZINGA,Plant,48,1,F,0,0,2,1.5,0,Borderline,Borderline,25.9,Lactating,3,2020-12-31,100,,December,mtawa,P8,28,plantpl,Dec,2020,,December2020
MAZINGA,Plant,14new,2,F,0,0,2,2,0,Healthy,Healthy,31.3,Pregnant,3,2020-12-31,600,,December,mtawa,P3,0,nonepl,Dec,2020,,December2020
MAZINGA,Plant,215,4,F,0,0,2,2.5,0,Healthy,Healthy,31.3,Pregnant,4,2020-12-31,0,,December,mtawa,P12,42,nonepl,Dec,2020,,December2020
MAZINGA,Plant,214,1,F,0,0,2,2,0,Healthy,Healthy,20.4,NotLactating,5,2020-12-31,0,,December,mtawa,P12,56,nonepl,Dec,2020,,December2020
KAMCHEZERA,Drug,26559,2,F,0,0,2,1.5,0,Healthy,Borderline,23.1,NotLactating,10,2021-01-15,50,,January,,D26,126,nonedr,Jan,2021,,January2021
MAZINGA,Plant,217,4.5,F,0,0,2,2,0,Healthy,Healthy,36.7,Lactating,7,2020-12-31,500,,December,kakhobo,P13,84,nonepl,Dec,2020,,December2020
MAZINGA,Plant,219,2,F,0,0,2,2,0,Healthy,Healthy,25.9,Lactating,7,2020-12-31,0,,December,kakhobo,P13,84,nonepl,Dec,2020,,December2020
MAZINGA,Plant,95601,4.5,F,0,0,3,2,0,Borderline,Borderline,35.7,Lactating,7,2020-12-31,0,,December,kakhobo,P13,84,plantpl,Dec,2020,,December2020
MAZINGA,Plant,210,3,F,0,0,2,1.5,0,Borderline,Borderline,24.5,Lactating,11,2020-12-31,0,,December,mtawa,P12,140,plantpl,Dec,2020,,December2020
MAZINGA,Plant,211,4.5,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,11,2020-12-31,50,,December,mtawa,P12,140,nonepl,Dec,2020,,December2020
MAZINGA,Plant,212,3,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,11,2020-12-31,100,,December,mtawa,P12,140,nonepl,Dec,2020,,December2020
MAZINGA,Plant,213,4.5,F,0,0,2,2,0,Healthy,Healthy,38.1,Pregnant,11,2020-12-31,300,,December,mtawa,P12,140,nonepl,Dec,2020,,December2020
MAZINGA,Plant,201,3,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,13,2020-12-31,,,December,mtawa,P10,168,nonepl,Dec,2020,,December2020
MAZINGA,Plant,95646,4.5,F,0,0,2,2,0,Healthy,Healthy,36.7,Pregnant,13,2020-12-31,250,,December,mtawa,P10,168,nonepl,Dec,2020,,December2020
MAZINGA,Plant,200,2,F,0,0,3,2.5,0,Borderline,Borderline,24.5,Pregnant,14,2020-12-31,50,,December,mtawa,P10,182,plantpl,Dec,2020,,December2020
MAZINGA,Plant,205,1.5,F,0,0,2,2,0,Borderline,Healthy,25.9,Lactating,14,2020-12-31,100,,December,mtawa,P11,182,plantpl,Dec,2020,,December2020
MAZINGA,Plant,41,4.5,F,0,0,2,2.5,0,Healthy,Healthy,40.8,Pregnant,18,2020-12-31,300,,December,kakhobo,P9,238,nonepl,Dec,2020,,December2020
MAZINGA,Plant,42,4,F,0,0,2,2,0,Healthy,Healthy,29.9,Pregnant,18,2020-12-31,50,,December,kakhobo,P9,238,nonepl,Dec,2020,,December2020
MAZINGA,Plant,44,2,F,0,0,2,2.5,0,Healthy,Healthy,29.9,Pregnant,18,2020-12-31,50,,December,kakhobo,P9,238,nonepl,Dec,2020,,December2020
KAMCHEZERA,Drug,26085,2,F,0,0,2,2,0,Healthy,Healthy,21.8,Lactating,5,2021-01-01,1650,,January,,D27,56,nonedr,Jan,2021,,January2021
KAMCHEZERA,Drug,26607,2,F,0,0,2,2.5,0,Healthy,Healthy,29.9,NotLactating,5,2021-01-01,100,,January,,D1,56,nonedr,Jan,2021,,January2021
KAMCHEZERA,Drug,26608,1,F,0,0,2,2.5,0,Healthy,Healthy,31.3,NotLactating,5,2021-01-01,50,,January,,D1,56,nonedr,Jan,2021,,January2021
KAMCHEZERA,Drug,26624,3,F,0,0,2,2.5,0,Healthy,Healthy,36.7,NotLactating,5,2021-01-01,50,,January,,D27,56,nonedr,Jan,2021,,January2021
KAMCHEZERA,Drug,26625,1.5,F,0,0,2,2,0,Healthy,Healthy,25.9,NotLactating,5,2021-01-01,250,,January,,D27,56,nonedr,Jan,2021,,January2021
KAMCHEZERA,Drug,98021,4,F,0,0,2,1.5,0,Borderline,Borderline,29.9,Lactating,5,2021-01-01,1050,,January,,D27,56,plantdr,Jan,2021,,January2021
KAMCHEZERA,Drug,26558,2.5,F,0,0,2,2.5,0,Healthy,Healthy,29.9,NotLactating,9,2021-01-01,,,January,,D26,112,nonedr,Jan,2021,,January2021
MAZINGA,Plant,46,4.5,F,0,0,3,1.5,0,Borderline,Borderline,28.6,Lactating,18,2020-12-31,450,,December,mtawa,P8,238,plantpl,Dec,2020,,December2020
KAMCHEZERA,Drug,26560,2,F,0,0,2,2,0,Healthy,Healthy,27.2,NotLactating,9,2021-01-01,0,,January,,D26,112,nonedr,Jan,2021,,January2021
KAMCHEZERA,Drug,98465,4,F,,,,,,,,,,9,2021-01-01,,,January,,D26,112,,Jan,2021,,January2021
MAZINGA,Plant,47,4.5,F,,,,,,,,,,18,2020-12-31,,,December,mtawa,P8,238,,Dec,2020,,December2020
KAMCHEZERA,Drug,26630,4.5,F,0,0,2,1.5,0,Borderline,Borderline,23.1,Lactating,10,2021-01-01,400,,January,,D25,126,plantdr,Jan,2021,,January2021
MKWINDA,Drug,24TD1,3,F,1,0,2,2.5,0,Sick,Healthy_Nasal,35.4,Pregnant,26,2021-01-20,50,,January,,D11,351,drugdr,Jan,2021,,January2021
KAMCHEZERA,Drug,26633,4.5,F,0,0,2,1.5,0,Borderline,Borderline,28.6,Lactating,10,2021-01-01,0,,January,,D25,126,plantdr,Jan,2021,,January2021
KAMCHEZERA,Drug,26634,4.5,M,,,,,,,,,,10,2021-01-01,,,January,,D25,126,,Jan,2021,,January2021
